CASENO,VEHNO,DRV_AGE,CONTRIB1,VEHTYPE
2002C00072,1,44.0,,1
2002C00073,1,19.0,,2
2002C00074,1,27.0,,2
2002C00075,1,41.0,,2
2002C00076,1,46.0,,1
2002C00077,1,41.0,,2
2002C00078,1,24.0,,1
2002C00079,1,48.0,,2
2002C00080,1,40.0,,2
2002C00081,1,65.0,,1
2002C00082,1,37.0,,2
2002C00083,1,45.0,,0
2002C00084,1,63.0,,2
2002C00085,1,21.0,,1
2002C00086,1,28.0,,1
2002C00087,1,,,2
2002C00088,1,39.0,,1
2002C00089,1,32.0,,1
2002C00090,1,71.0,,1
2002C00091,1,35.0,,1
2002C00092,1,32.0,,1
2002C00093,1,50.0,,0
2002C00094,1,30.0,,1
2002C00095,1,64.0,,2
2002C00096,1,19.0,,1
2002C00097,1,32.0,,2
2002C00098,1,49.0,,1
2002C00099,1,56.0,,1
2002C00100,1,45.0,,2
2002C00101,1,59.0,,1
2002C00102,1,20.0,,1
2002C00103,1,81.0,,1
2002C00104,1,27.0,,1
2002C00105,1,46.0,,1
2002C00106,1,42.0,,1
2002C00107,1,24.0,,1
2002C00108,1,24.0,,2
2002C00109,1,21.0,,2
2002C00110,1,20.0,,1
2002C00111,1,45.0,,1
2002C00112,1,49.0,,1
2002C00113,1,18.0,,1
2002C00114,1,68.0,,2
2002C00115,1,26.0,,1
2002C00116,1,74.0,,1
2002C00117,1,,,2
2002C00118,1,54.0,,1
2002C00119,1,28.0,,1
2002C00120,1,25.0,,1
2002C00121,1,46.0,,1
2002C00122,1,57.0,,2
2002C00123,1,24.0,,1
2002C00124,1,,,0
2002C00126,1,49.0,,1
2002C00127,1,22.0,,1
2002C00128,1,78.0,,1
2002C00129,1,21.0,,1
2002C00130,1,39.0,,1
2002C00131,1,40.0,,1
2002C00132,1,69.0,,1
2002C00133,1,49.0,,2
2002C00134,1,50.0,,1
2002C00135,1,31.0,,2
2002C00136,1,57.0,,2
2002C00137,1,18.0,,1
2002C00138,1,38.0,,2
2002C00139,1,69.0,,1
2002C00140,1,65.0,,1
2002C00141,1,46.0,,1
2002C00142,1,67.0,,1
2002C00143,1,38.0,,2
2002C00144,1,20.0,,1
2002C00145,1,28.0,,2
2002C00146,1,42.0,,1
2002C00147,1,27.0,,1
2002C00148,1,53.0,,2
2002C00149,1,34.0,,2
2002C00150,1,69.0,,2
2002C00151,1,39.0,,1
2002C00152,1,43.0,,2
2002C00153,1,20.0,,1
2002C00154,1,46.0,,1
2002C00155,1,19.0,,2
2002C00156,1,52.0,,2
2002C00157,1,55.0,,1
2002C00158,1,48.0,,1
2002C00159,1,38.0,,1
2002C00160,1,57.0,,1
2002C00161,1,47.0,,2
2002C00162,1,48.0,,1
2002C00163,1,38.0,,1
2002C00164,1,21.0,,1
2002C00165,1,35.0,,1
2002C00166,1,47.0,,2
2002C00167,1,45.0,,1
2002C00168,1,21.0,,2
2002C00169,1,55.0,,1
2002C00170,1,64.0,,2
2002C00171,1,84.0,,1
2002C00172,1,67.0,,1
2002C00173,1,20.0,,1
2002C00174,1,29.0,,1
2002C00175,1,29.0,,2
2002C00176,1,21.0,,1
2002C00177,1,39.0,,2
2002C00178,1,38.0,,2
2002C00179,1,52.0,,1
2002C00180,1,46.0,,1
2002C00181,1,27.0,,1
2002C00182,1,31.0,,1
2002C00183,1,60.0,,1
2002C00184,1,27.0,,1
2002C00185,1,50.0,,1
2002C00186,1,28.0,,1
2002C00187,1,41.0,,1
2002C00188,1,58.0,,2
2002C00189,1,59.0,,2
2002C00190,1,66.0,,2
2002C00191,1,46.0,,1
2002C00192,1,32.0,,1
2002C00193,1,41.0,,2
2002C00194,1,40.0,,2
2002C00195,1,56.0,,0
2002C00196,1,39.0,,1
2002C00197,1,55.0,,1
2002C00198,1,56.0,,2
2002C00199,1,35.0,,2
2002C00200,1,29.0,,2
2002C00201,1,33.0,,1
2002C00202,1,49.0,,1
2002C00203,1,47.0,,2
2002C00204,1,57.0,,1
2002C00205,1,46.0,,1
2002C00206,1,34.0,,1
2002C00207,1,47.0,,2
2002C00208,1,20.0,,1
2002C00209,1,,,0
2002C00210,1,51.0,,1
2002C00211,1,24.0,,1
2002C00212,1,73.0,,1
2002C00213,1,18.0,,1
2002C00214,1,63.0,,1
2002C00215,1,74.0,,1
2002C00216,1,54.0,,2
2002C00217,1,36.0,,1
2002C00218,1,38.0,,1
2002C00219,1,58.0,,1
2002C00220,1,48.0,,2
2002C00221,1,40.0,,1
2002C00222,1,69.0,,1
2002C00223,1,34.0,,2
2002C00224,1,45.0,,1
2002C00225,1,19.0,,1
2002C00226,1,37.0,,2
2002C00227,1,39.0,,1
2002C00228,1,31.0,,2
2002C00229,1,47.0,,2
2002C00230,1,32.0,,2
2002C00231,1,42.0,,1
2002C00232,1,49.0,,1
2002C00233,1,52.0,,0
2002C00234,1,55.0,,2
2002C00235,1,46.0,,1
2002C00236,1,49.0,,2
2002C00237,1,21.0,,1
2002C00238,1,18.0,,2
2002C00239,1,58.0,,1
2002C00240,1,36.0,,1
2002C00241,1,,,2
2002C00242,1,39.0,,1
2002C00243,1,27.0,,1
2002C00244,1,21.0,,2
2002C00245,1,20.0,,1
2002C00246,1,58.0,,2
2002C00247,1,42.0,,1
2002C00248,1,22.0,,2
2002C00249,1,20.0,,2
2002C00250,1,48.0,,1
2002C00251,1,76.0,,2
2002C00252,1,51.0,,2
2002C00253,1,46.0,,2
2002C00254,1,29.0,,1
2002C00255,1,25.0,,2
2002C00256,1,22.0,,1
2002C00257,1,35.0,,1
2002C00258,1,28.0,,1
2002C00259,1,33.0,,2
2002C00260,1,46.0,,2
2002C00261,1,20.0,,2
2002C00262,1,35.0,,2
2002C00263,1,25.0,,2
2002C00264,1,66.0,,2
2002C00265,1,25.0,,1
2002C00266,1,36.0,,2
2002C00267,1,45.0,,2
2002C00268,1,46.0,,1
2002C00269,1,40.0,,0
2002C00270,1,47.0,,2
2002C00271,1,52.0,,6
2002C00272,1,61.0,,1
2002C00273,1,54.0,,1
2002C00274,1,42.0,,0
2002C00275,1,72.0,,1
2002C00276,1,57.0,,2
2002C00277,1,36.0,,1
2002C00278,1,33.0,,2
2002C00279,1,46.0,,1
2002C00280,1,71.0,,1
2002C00281,1,76.0,,1
2002C00282,1,40.0,,2
2002C00283,1,23.0,,2
2002C00284,1,42.0,,2
2002C00285,1,74.0,,1
2002C00286,1,58.0,,1
2002C00287,1,55.0,,2
2002C00288,1,52.0,,2
2002C00289,1,75.0,,1
2002C00290,1,57.0,,2
2002C00291,1,53.0,,2
2002C00292,1,31.0,,2
2002C00293,1,47.0,,0
2002C00294,1,44.0,,0
2002C00295,1,,,1
2002C00296,1,43.0,,6
2002C00297,1,31.0,,2
2002C00298,1,83.0,,1
2002C00299,1,86.0,,1
2002C00300,1,57.0,,6
2002C00301,1,39.0,,2
2002C00302,1,70.0,,2
2002C00303,1,22.0,,1
2002C00304,1,27.0,,1
2002C00305,1,64.0,,1
2002C00306,1,53.0,,1
2002C00307,1,22.0,,1
2002C00308,1,34.0,,2
2002C00309,1,38.0,,1
2002C00310,1,70.0,,1
2002C00311,1,61.0,,1
2002C00312,1,43.0,,2
2002C00313,1,59.0,,1
2002C00314,1,38.0,,2
2002C00315,1,20.0,,2
2002C00316,1,61.0,,1
2002C00317,1,75.0,,2
2002C00318,1,40.0,,2
2002C00319,1,43.0,,2
2002C00320,1,63.0,,2
2002C00321,1,28.0,,2
2002C00322,1,18.0,,1
2002C00323,1,38.0,,1
2002C00324,1,78.0,,1
2002C00325,1,38.0,,1
2002C00326,1,26.0,,1
2002C00327,1,58.0,,2
2002C00328,1,85.0,,1
2002C00329,1,52.0,,1
2002C00330,1,46.0,,1
2002C00331,1,50.0,,2
2002C00332,1,29.0,,1
2002C00333,1,29.0,,2
2002C00334,1,36.0,,2
2002C00335,1,49.0,,2
2002C00336,1,24.0,,1
2002C00337,1,49.0,,1
2002C00338,1,,,0
2002C00339,1,20.0,,1
2002C00340,1,50.0,,2
2002C00341,1,55.0,,0
2002C00342,1,41.0,,1
2002C00343,1,21.0,,1
2002C00344,1,,,1
2002C00345,1,78.0,,1
2002C00346,1,,,0
2002C00347,1,21.0,,1
2002C00348,1,35.0,,1
2002C00349,1,51.0,,1
2002C00350,1,21.0,,2
2002C00351,1,49.0,,2
2002C00352,1,48.0,,1
2002C00353,1,60.0,,6
2002C00354,1,55.0,,2
2002C00355,1,17.0,,1
2002C00356,1,31.0,,2
2002C00357,1,62.0,,1
2002C00358,1,62.0,,1
2002C00359,1,46.0,,1
2002C00360,1,73.0,,2
2002C00361,1,38.0,,1
2002C00362,1,42.0,,1
2002C00363,1,39.0,,2
2002C00364,1,43.0,,2
2002C00365,1,20.0,,1
2002C00366,1,76.0,,1
2002C00367,1,31.0,,1
2002C00368,1,59.0,,1
2002C00369,1,55.0,,0
2002C00370,1,43.0,,1
2002C00371,1,64.0,,2
2002C00372,1,33.0,,2
2002C00373,1,52.0,,1
2002C00374,1,44.0,,2
2002C00375,1,56.0,,1
2002C00376,1,31.0,,1
2002C00377,1,49.0,,1
2002C00378,1,64.0,,2
2002C00379,1,67.0,,1
2002C00380,1,60.0,,2
2002C00381,1,51.0,,1
2002C00382,1,36.0,,1
2002C00383,1,49.0,,2
2002C00384,1,22.0,,2
2002C00385,1,37.0,,0
2002C00386,1,28.0,,1
2002C00387,1,48.0,,2
2002C00388,1,30.0,,1
2002C00389,1,28.0,,2
2002C00390,1,65.0,,1
2002C00391,1,45.0,,1
2002C00392,1,41.0,,1
2002C00393,1,37.0,,2
2002C00394,1,41.0,,2
2002C00395,1,27.0,,2
2002C00396,1,50.0,,2
2002C00397,1,34.0,,2
2002C00398,1,51.0,,2
2002C00399,1,70.0,,1
2002C00400,1,39.0,,0
2002C00401,1,48.0,,2
2002C00402,1,51.0,,1
2002C00403,1,75.0,,1
2002C00404,1,54.0,,2
2002C00405,1,38.0,,1
2002C00406,1,64.0,,2
2002C00407,1,62.0,,2
2002C00408,1,35.0,,2
2002C00409,1,43.0,,1
2002C00410,1,56.0,,1
2002C00411,1,44.0,,1
2002C00412,1,75.0,,1
2002C00413,1,34.0,,2
2002C00414,1,46.0,,1
2002C00415,1,20.0,,1
2002C00416,1,44.0,,2
2002C00417,1,48.0,,1
2002C00418,1,28.0,,1
2002C00419,1,34.0,,1
2002C00420,1,58.0,,2
2002C00421,1,25.0,,1
2002C00422,1,47.0,,1
2002C00423,1,21.0,,1
2002C00424,1,44.0,,2
2002C00425,1,39.0,,2
2002C00426,1,59.0,,1
2002C00427,1,31.0,,2
2002C00428,1,77.0,,1
2002C00429,1,45.0,,2
2002C00430,1,48.0,,1
2002C00431,1,54.0,,2
2002C00432,1,62.0,,1
2002C00433,1,44.0,,6
2002C00434,1,29.0,,1
2002C00435,1,21.0,,1
2002C00436,1,27.0,,1
2002C00437,1,55.0,,2
2002C00438,1,66.0,,1
2002C00439,1,32.0,,2
2002C00440,1,37.0,,0
2002C00441,1,42.0,,1
2002C00442,1,43.0,,2
2002C00443,1,30.0,,2
2002C00444,1,52.0,,2
2002C00445,1,60.0,,1
2002C00446,1,21.0,,1
2002C00447,1,39.0,,2
2002C00448,1,45.0,,1
2002C00449,1,70.0,,2
2002C00450,1,37.0,,2
2002C00451,1,39.0,,1
2002C00452,1,33.0,,2
2002C00453,1,42.0,,2
2002C00454,1,27.0,,1
2002C00455,1,25.0,,0
2002C00456,1,56.0,,0
2002C00457,1,53.0,,2
2002C00458,1,66.0,,1
2002C00459,1,63.0,,1
2002C00460,1,26.0,,2
2002C00461,1,50.0,,2
2002C00462,1,,,2
2002C00463,1,54.0,,2
2002C00464,1,26.0,,1
2002C00465,1,37.0,,1
2002C00466,1,32.0,,1
2002C00467,1,19.0,,2
2002C00468,1,52.0,,1
2002C00469,1,47.0,,1
2002C00470,1,34.0,,1
2002C00471,1,27.0,,1
2002C00472,1,40.0,,1
2002C00473,1,18.0,,1
2002C00474,1,67.0,,1
2002C00475,1,43.0,,2
2002C00476,1,44.0,,1
2002C00477,1,52.0,,1
2002C00478,1,23.0,,2
2002C00479,1,30.0,,1
2002C00480,1,76.0,,2
2002C00481,1,40.0,,2
2002C00482,1,26.0,,1
2002C00483,1,60.0,,1
2002C00484,1,25.0,,1
2002C00485,1,57.0,,2
2002C00486,1,34.0,,1
2002C00487,1,18.0,,1
2002C00488,1,53.0,,1
2002C00489,1,72.0,,1
2002C00490,1,53.0,,1
2002C00491,1,41.0,,1
2002C00492,1,72.0,,0
2002C00493,1,77.0,,1
2002C00494,1,31.0,,2
2002C00495,1,37.0,,3
2002C00496,1,72.0,,1
2002C00497,1,60.0,,2
2002C00498,1,60.0,,2
2002C00499,1,63.0,,1
2002C00500,1,31.0,,1
2002C00501,1,55.0,,1
2002C00502,1,43.0,,1
2002C00503,1,41.0,,1
2002C00504,1,35.0,,1
2002C00505,1,28.0,,1
2002C00506,1,21.0,,1
2002C00507,1,81.0,,1
2002C00509,1,78.0,,1
2002C00510,1,19.0,,1
2002C00511,1,43.0,,1
2002C00512,1,19.0,,2
2002C00513,1,46.0,,1
2002C00514,1,22.0,,1
2002C00515,1,57.0,,1
2002C00516,1,30.0,,2
2002C00517,1,67.0,,2
2002C00518,1,,,0
2002C00519,1,23.0,,1
2002C00520,1,18.0,,1
2002C00521,1,54.0,,2
2002C00522,1,40.0,,2
2002C00523,1,20.0,,2
2002C00524,1,74.0,,1
2002C00525,1,37.0,,2
2002C00526,1,61.0,,1
2002C00527,1,32.0,,1
2002C00528,1,55.0,,2
2002C00529,1,48.0,,1
2002C00530,1,27.0,,2
2002C00531,1,23.0,,2
2002C00532,1,33.0,,2
2002C00533,1,27.0,,1
2002C00534,1,46.0,,1
2002C00535,1,42.0,,2
2002C00536,1,67.0,,1
2002C00537,1,20.0,,2
2002C00538,1,69.0,,2
2002C00539,1,58.0,,2
2002C00540,1,16.0,,1
2002C00541,1,58.0,,2
2002C00542,1,39.0,,2
2002C00543,1,75.0,,1
2002C00544,1,29.0,,1
2002C00545,1,63.0,,2
2002C00546,1,58.0,,1
2002C00547,1,40.0,,1
2002C00548,1,54.0,,2
2002C00549,1,30.0,,2
2002C00550,1,68.0,,2
2002C00551,1,54.0,,2
2002C00552,1,35.0,,2
2002C00553,1,39.0,,2
2002C00554,1,24.0,,2
2002C00555,1,57.0,,2
2002C00556,1,41.0,,1
2002C00557,1,42.0,,1
2002C00558,1,50.0,,1
2002C00559,1,33.0,,2
2002C00560,1,67.0,,2
2002C00561,1,47.0,,2
2002C00562,1,53.0,,2
2002C00563,1,38.0,,2
2002C00564,1,53.0,,1
2002C00565,1,29.0,,1
2002C00566,1,53.0,,0
2002C00567,1,37.0,,1
2002C00568,1,66.0,,1
2002C00569,1,58.0,,1
2002C00570,1,32.0,,2
2002C00571,1,48.0,,1
2002C00572,1,34.0,,1
2002C00573,1,41.0,,2
2002C00574,1,21.0,,1
2002C00575,1,40.0,,1
2002C00576,1,19.0,,1
2002C00577,1,19.0,,2
2002C00578,1,36.0,,1
2002C00579,1,41.0,,1
2002C00580,1,37.0,,0
2002C00581,1,38.0,,2
2002C00582,1,20.0,,1
2002C00583,1,71.0,,1
2002C00584,1,52.0,,2
2002C00585,1,45.0,,1
2002C00586,1,,,0
2002C00587,1,24.0,,2
2002C00588,1,54.0,,1
2002C00589,1,30.0,,1
2002C00590,1,27.0,,2
2002C00591,1,34.0,,1
2002C00592,1,54.0,,1
2002C00593,1,54.0,,1
2002C00594,1,25.0,,1
2002C00595,1,52.0,,1
2002C00596,1,33.0,,2
2002C00597,1,52.0,,1
2002C00598,1,27.0,,1
2002C00599,1,53.0,,1
2002C00600,1,22.0,,1
2002C00601,1,64.0,,1
2002C00602,1,,,1
2002C00603,1,23.0,,1
2002C00604,1,74.0,,1
2002C00605,1,32.0,,1
2002C00606,1,49.0,,2
2002C00607,1,35.0,,2
2002C00608,1,83.0,,0
2002C00609,1,55.0,,1
2002C00610,1,34.0,,1
2002C00611,1,23.0,,1
2002C00612,1,26.0,,1
2002C00613,1,23.0,,1
2002C00614,1,34.0,,1
2002C00615,1,20.0,,1
2002C00616,1,53.0,,2
2002C00617,1,48.0,,2
2002C00618,1,47.0,,2
2002C00619,1,50.0,,2
2002C00620,1,53.0,,2
2002C00621,1,49.0,,2
2002C00622,1,25.0,,1
2002C00623,1,63.0,,1
2002C00624,1,55.0,,1
2002C00625,1,45.0,,1
2002C00626,1,37.0,,2
2002C00627,1,62.0,,2
2002C00628,1,20.0,,1
2002C00629,1,24.0,,1
2002C00630,1,52.0,,0
2002C00631,1,34.0,,1
2002C00632,1,19.0,,1
2002C00633,1,17.0,,1
2002C00634,1,40.0,,2
2002C00635,1,17.0,,1
2002C00636,1,83.0,,1
2002C00637,1,,,1
2002C00638,1,51.0,,2
2002C00639,1,25.0,,2
2002C00640,1,45.0,,2
2002C00641,1,31.0,,1
2002C00642,1,20.0,,1
2002C00643,1,62.0,,1
2002C00644,1,34.0,,1
2002C00645,1,67.0,,1
2002C00646,1,68.0,,1
2002C00647,1,24.0,,1
2002C00648,1,16.0,,1
2002C00649,1,29.0,,2
2002C00650,1,34.0,,0
2002C00651,1,31.0,,1
2002C00652,1,22.0,,2
2002C00653,1,53.0,,2
2002C00654,1,77.0,,1
2002C00655,1,59.0,,1
2002C00656,1,42.0,,1
2002C00657,1,27.0,,1
2002C00658,1,39.0,,1
2002C00659,1,51.0,,2
2002C00660,1,76.0,,2
2002C00661,1,44.0,,2
2002C00662,1,55.0,,1
2002C00663,1,70.0,,1
2002C00664,1,20.0,,1
2002C00665,1,77.0,,1
2002C00666,1,63.0,,2
2002C00667,1,46.0,,2
2002C00668,1,58.0,,2
2002C00669,1,62.0,,1
2002C00670,1,63.0,,1
2002C00671,1,62.0,,2
2002C00672,1,54.0,,2
2002C00673,1,41.0,,1
2002C00674,1,42.0,,1
2002C00675,1,36.0,,2
2002C00676,1,43.0,,2
2002C00677,1,53.0,,1
2002C00678,1,73.0,,1
2002C00680,1,18.0,,1
2002C00681,1,59.0,,1
2002C00682,1,17.0,,2
2002C00683,1,47.0,,2
2002C00684,1,52.0,,1
2002C00685,1,17.0,,1
2002C00686,1,60.0,,1
2002C00687,1,43.0,,1
2002C00688,1,37.0,,2
2002C00689,1,19.0,,2
2002C00690,1,58.0,,1
2002C00691,1,50.0,,1
2002C00692,1,32.0,,1
2002C00693,1,24.0,,2
2002C00694,1,53.0,,2
2002C00695,1,63.0,,1
2002C00696,1,44.0,,1
2002C00697,1,20.0,,1
2002C00698,1,44.0,,1
2002C00699,1,23.0,,1
2002C00700,1,48.0,,2
2002C00701,1,23.0,,2
2002C00702,1,54.0,,1
2002C00703,1,38.0,,1
2002C00704,1,17.0,,2
2002C00705,1,80.0,,1
2002C00706,1,46.0,,2
2002C00707,1,60.0,,2
2002C00708,1,62.0,,1
2002C00709,1,50.0,,2
2002C00710,1,54.0,,2
2002C00711,1,44.0,,2
2002C00712,1,70.0,,1
2002C00713,1,75.0,,1
2002C00714,1,41.0,,1
2002C00715,1,70.0,,1
2002C00716,1,18.0,,1
2002C00717,1,37.0,,1
2002C00718,1,38.0,,1
2002C00719,1,57.0,,1
2002C00720,1,80.0,,1
2002C00721,1,69.0,,2
2002C00722,1,41.0,,1
2002C00723,1,57.0,,1
2002C00724,1,43.0,,1
2002C00725,1,65.0,,2
2002C00726,1,55.0,,2
2002C00727,1,36.0,,1
2002C00728,1,61.0,,2
2002C00729,1,47.0,,2
2002C00730,1,48.0,,1
2002C00731,1,77.0,,1
2002C00732,1,71.0,,2
2002C00733,1,28.0,,1
2002C00734,1,28.0,,1
2002C00735,1,46.0,,2
2002C00736,1,46.0,,1
2002C00737,1,66.0,,1
2002C00738,1,36.0,,2
2002C00739,1,61.0,,1
2002C00740,1,40.0,,2
2002C00741,1,66.0,,1
2002C00742,1,64.0,,1
2002C00743,1,85.0,,1
2002C00744,1,44.0,,2
2002C00745,1,35.0,,2
2002C00746,1,25.0,,1
2002C00747,1,19.0,,1
2002C00748,1,52.0,,1
2002C00749,1,34.0,,2
2002C00750,1,48.0,,1
2002C00751,1,22.0,,1
2002C00752,1,24.0,,2
2002C00753,1,54.0,,1
2002C00754,1,39.0,,1
2002C00755,1,69.0,,1
2002C00756,1,22.0,,2
2002C00757,1,50.0,,1
2002C00758,1,38.0,,2
2002C00759,1,40.0,,1
2002C00760,1,33.0,,1
2002C00761,1,54.0,,2
2002C00762,1,55.0,,2
2002C00763,1,49.0,,1
2002C00764,1,76.0,,2
2002C00765,1,26.0,,2
2002C00766,1,21.0,,1
2002C00767,1,22.0,,1
2002C00768,1,44.0,,1
2002C00769,1,27.0,,2
2002C00770,1,21.0,,1
2002C00771,1,48.0,,0
2002C00772,1,54.0,,1
2002C00773,1,32.0,,2
2002C00775,1,24.0,,1
2002C00776,1,21.0,,1
2002C00777,1,47.0,,1
2002C00778,1,48.0,,2
2002C00779,1,77.0,,1
2002C00780,1,39.0,,2
2002C00781,1,43.0,,0
2002C00782,1,46.0,,2
2002C00783,1,25.0,,1
2002C00784,1,23.0,,2
2002C00785,1,44.0,,2
2002C00786,1,47.0,,1
2002C00787,1,54.0,,2
2002C00788,1,42.0,,2
2002C00789,1,61.0,,1
2002C00790,1,52.0,,2
2002C00791,1,64.0,,2
2002C00792,1,66.0,,2
2002C00793,1,22.0,,1
2002C00794,1,43.0,,2
2002C00795,1,24.0,,1
2002C00796,1,39.0,,1
2002C00797,1,21.0,,1
2002C00798,1,55.0,,2
2002C00799,1,44.0,,1
2002C00800,1,60.0,,1
2002C00801,1,58.0,,1
2002C00802,1,34.0,,1
2002C00803,1,47.0,,11
2002C00804,1,20.0,,1
2002C00805,1,34.0,,2
2002C00806,1,27.0,,1
2002C00807,1,50.0,,2
2002C00808,1,43.0,,1
2002C00809,1,39.0,,1
2002C00810,1,37.0,,1
2002C00811,1,20.0,,2
2002C00812,1,19.0,,1
2002C00813,1,71.0,,1
2002C00814,1,42.0,,2
2002C00815,1,61.0,,2
2002C00816,1,40.0,,1
2002C00817,1,60.0,,1
2002C00818,1,42.0,,2
2002C00819,1,60.0,,1
2002C00820,1,24.0,,1
2002C00821,1,36.0,,2
2002C00822,1,29.0,,2
2002C00823,1,33.0,,1
2002C00824,1,67.0,,1
2002C00825,1,63.0,,1
2002C00826,1,33.0,,2
2002C00827,1,41.0,,2
2002C00828,1,44.0,,1
2002C00829,1,35.0,,3
2002C00830,1,41.0,,2
2002C00831,1,46.0,,2
2002C00832,1,36.0,,2
2002C00833,1,49.0,,1
2002C00834,1,40.0,,1
2002C00835,1,21.0,,2
2002C00836,1,47.0,,1
2002C00837,1,25.0,,1
2002C00838,1,51.0,,1
2002C00839,1,33.0,,2
2002C00840,1,36.0,,1
2002C00841,1,32.0,,2
2002C00842,1,43.0,,2
2002C00843,1,22.0,,1
2002C00844,1,33.0,,2
2002C00845,1,48.0,,1
2002C00846,1,26.0,,1
2002C00847,1,40.0,,1
2002C00848,1,54.0,,2
2002C00849,1,51.0,,1
2002C00850,1,57.0,,1
2002C00851,1,58.0,,1
2002C00852,1,43.0,,2
2002C00853,1,21.0,,1
2002C00854,1,47.0,,2
2002C00855,1,22.0,,1
2002C00856,1,45.0,,2
2002C00857,1,,,0
2002C00858,1,63.0,,0
2002C00859,1,55.0,,2
2002C00860,1,45.0,,1
2002C00861,1,41.0,,2
2002C00862,1,19.0,,1
2002C00863,1,34.0,,2
2002C00864,1,54.0,,2
2002C00865,1,36.0,,1
2002C00866,1,26.0,,1
2002C00867,1,49.0,,2
2002C00868,1,23.0,,1
2002C00869,1,32.0,,1
2002C00870,1,60.0,,2
2002C00871,1,23.0,,1
2002C00872,1,36.0,,1
2002C00873,1,58.0,,1
2002C00874,1,51.0,,2
2002C00875,1,51.0,,1
2002C00876,1,45.0,,1
2002C00877,1,35.0,,1
2002C00878,1,70.0,,1
2002C00879,1,43.0,,2
2002C00880,1,53.0,,1
2002C00881,1,19.0,,1
2002C00882,1,60.0,,2
2002C00883,1,45.0,,1
2002C00884,1,26.0,,0
2002C00885,1,17.0,,2
2002C00886,1,34.0,,1
2002C00887,1,57.0,,2
2002C00888,1,41.0,,1
2002C00889,1,51.0,,1
2002C00890,1,52.0,,2
2002C00891,1,65.0,,1
2002C00892,1,30.0,,1
2002C00893,1,66.0,,2
2002C00894,1,34.0,,1
2002C00895,1,19.0,,1
2002C00896,1,54.0,,1
2002C00897,1,45.0,,2
2002C00898,1,26.0,,1
2002C00899,1,18.0,,2
2002C00900,1,50.0,,2
2002C00901,1,54.0,,2
2002C00902,1,55.0,,1
2002C00903,1,41.0,,2
2002C00904,1,41.0,,1
2002C00905,1,57.0,,1
2002C00906,1,47.0,,2
2002C00907,1,21.0,,1
2002C00908,1,49.0,,1
2002C00909,1,69.0,,2
2002C00910,1,22.0,,1
2002C00911,1,72.0,,1
2002C00912,1,31.0,,2
2002C00913,1,66.0,,3
2002C00914,1,64.0,,1
2002C00915,1,36.0,,1
2002C00916,1,62.0,,6
2002C00917,1,40.0,,2
2002C00918,1,18.0,,1
2002C00919,1,55.0,,1
2002C00920,1,46.0,,2
2002C00921,1,55.0,,1
2002C00922,1,18.0,,1
2002C00923,1,53.0,,1
2002C00924,1,17.0,,2
2002C00925,1,51.0,,2
2002C00926,1,52.0,,1
2002C00927,1,31.0,,1
2002C00928,1,18.0,,1
2002C00929,1,19.0,,1
2002C00930,1,23.0,,1
2002C00931,1,41.0,,2
2002C00932,1,57.0,,1
2002C00933,1,31.0,,1
2002C00934,1,36.0,,2
2002C00935,1,54.0,,1
2002C00936,1,69.0,,1
2002C00937,1,81.0,,1
2002C00938,1,64.0,,1
2002C00939,1,26.0,,2
2002C00940,1,62.0,,2
2002C00941,1,21.0,,1
2002C00942,1,18.0,,1
2002C00943,1,51.0,,2
2002C00944,1,44.0,,1
2002C00945,1,25.0,,1
2002C00946,1,36.0,,2
2002C00947,1,47.0,,2
2002C00948,1,76.0,,1
2002C00949,1,82.0,,1
2002C00950,1,71.0,,1
2002C00951,1,45.0,,1
2002C00952,1,68.0,,1
2002C00953,1,59.0,,1
2002C00954,1,51.0,,1
2002C00955,1,22.0,,1
2002C00956,1,25.0,,2
2002C00957,1,49.0,,1
2002C00958,1,50.0,,2
2002C00959,1,,,2
2002C00960,1,50.0,,1
2002C00961,1,19.0,,2
2002C00962,1,40.0,,2
2002C00963,1,70.0,,2
2002C00964,1,31.0,,2
2002C00965,1,56.0,,2
2002C00966,1,19.0,,1
2002C00967,1,43.0,,2
2002C00968,1,35.0,,2
2002C00969,1,40.0,,2
2002C00970,1,31.0,,1
2002C00971,1,31.0,,2
2002C00972,1,39.0,,2
2002C00973,1,27.0,,2
2002C00974,1,25.0,,1
2002C00975,1,53.0,,1
2002C00976,1,,,0
2002C00977,1,24.0,,1
2002C00978,1,42.0,,1
2002C00979,1,55.0,,1
2002C00980,1,54.0,,2
2002C00981,1,61.0,,2
2002C00982,1,57.0,,1
2002C00983,1,39.0,,2
2002C00984,1,29.0,,1
2002C00985,1,32.0,,1
2002C00986,1,20.0,,2
2002C00987,1,23.0,,2
2002C00988,1,23.0,,1
2002C00989,1,27.0,,2
2002C00990,1,71.0,,1
2002C00991,1,44.0,,0
2002C00992,1,48.0,,2
2002C00993,1,52.0,,3
2002C00994,1,38.0,,1
2002C00995,1,54.0,,2
2002C00997,1,40.0,,2
2002C00998,1,75.0,,1
2002C00999,1,39.0,,2
2002C01000,1,36.0,,1
2002C01001,1,35.0,,1
2002C01002,1,37.0,,1
2002C01003,1,65.0,,2
2002C01004,1,51.0,,1
2002C01005,1,37.0,,2
2002C01006,1,44.0,,4
2002C01007,1,24.0,,2
2002C01008,1,46.0,,1
2002C01009,1,50.0,,2
2002C01010,1,48.0,,1
